id_municipio,taxa_observada,n_avaliados_ano,mun_n_avaliados_lag,mun_n_escolas_lag,mun_taxa_alfabetizacao_lag,mun_media_proficiencia_lag,mun_dp_proficiencia_lag,mun_pct_defasagem_severa_lag,mun_dp_entre_escolas_lag,mun_pior_escola_lag,mun_taxa_presenca_lag,mun_pct_rede_municipal_lag,meta_alfabetizacao_2024,meta_alfabetizacao_2025,meta_alfabetizacao_2026,meta_alfabetizacao_2027,meta_alfabetizacao_2028,meta_alfabetizacao_2029,meta_alfabetizacao_2030,nivel_alfabetizacao,percentual_participacao,regiao,mesorregiao,populacao,pib_per_capita,pct_vab_adm_publica,log_populacao,porte_municipio,meta_ano,gap_lag_meta_ano,gap_lag_meta_2030,esforco_necessario,ano,nao_atingiu_meta
2402709,40.4040404040404,99,92,4,61.95652173913043,755.78345,53.73963,13.043478260869565,25.321212300223713,35.714285714285715,77.96610169491525,100.0,63.66,66.78,69.76,72.58,75.23,77.71,80,3.0,77.97,Nordeste,Central Potiguar,11182.0,12556.787694509032,53.59,9.322150047028188,Pequeno,63.66,-1.7034782608695664,-18.04347826086957,1.7034782608695664,2024,1
2402808,32.5,40,64,3,40.625,731.1839,46.20829,21.875,10.698059303931847,34.883720930232556,91.42857142857143,100.0,46.85,53.15,59.34,65.25,70.73,75.66,80,1.0,91.43,Nordeste,Agreste Potiguar,5501.0,9544.810034539174,68.01,8.61286694148452,Muito pequeno,46.85,-6.225000000000001,-39.375,6.225000000000001,2024,1
2402907,47.5,40,38,2,23.684210526315788,696.6416,53.7438,50.0,27.669395785560557,0.0,92.6829268292683,100.0,31.08,39.35,48.28,57.32,65.9,73.55,80,0.0,92.68,Nordeste,Oeste Potiguar,4918.0,9793.818625457505,70.97,8.50086053679534,Muito pequeno,31.08,-7.395789473684211,-56.31578947368421,7.395789473684211,2024,0
2403004,62.5,56,47,1,53.191489361702125,744.36414,48.483387,27.659574468085108,,53.191489361702125,85.45454545454545,100.0,56.46,61.01,65.37,69.49,73.32,76.83,80,2.0,85.45,Nordeste,Central Potiguar,7968.0,15454.442771084336,42.9,8.983314293397749,Muito pequeno,56.46,-3.268510638297876,-26.808510638297875,3.268510638297876,2024,0
2403103,46.95652173913044,230,241,9,42.32365145228216,730.28265,48.794514,28.21576763485477,20.020521414035432,12.5,80.60200668896321,100.0,47.33,53.54,59.65,65.47,70.86,75.72,80,1.0,80.6,Nordeste,Central Potiguar,45022.0,17862.911465505753,35.23,10.714928749290774,Médio,47.33,-5.006348547717842,-37.67634854771784,5.006348547717842,2024,1
2403202,52.27272727272727,44,59,1,55.932203389830505,743.7327,55.937645,23.728813559322035,,55.932203389830505,89.39393939393939,100.0,58.21,62.41,66.44,70.24,73.78,77.04,80,2.0,89.39,Nordeste,Oeste Potiguar,7068.0,11114.176570458403,63.97,8.863474306170954,Muito pequeno,58.21,-2.2777966101694958,-24.067796610169495,2.2777966101694958,2024,1
2403251,36.390977443609025,1330,1469,37,46.017699115044245,735.1382,49.64097,26.820966643975492,22.84304332102097,0.0,72.65084075173095,100.0,50.04,55.79,61.38,66.69,71.6,76.05,80,1.0,72.65,Nordeste,Leste Potiguar,272490.0,25121.501706484643,27.29,12.51536086501708,Grande,50.04,-4.022300884955754,-33.982300884955755,4.022300884955754,2024,1
2403301,66.66666666666666,63,50,1,52.0,743.1983,45.893444,22.0,,52.0,94.33962264150944,100.0,52.83,58.07,63.13,67.91,72.35,76.39,80,1.0,94.34,Nordeste,Oeste Potiguar,5697.0,10934.17588204318,64.3,8.647870515057853,Muito pequeno,52.83,-0.8299999999999983,-28.0,0.8299999999999983,2024,0
2403400,59.57446808510638,47,69,2,20.28985507246377,709.7031,44.56191,49.275362318840585,10.08961326928918,16.9811320754717,85.18518518518519,100.0,27.64,36.1,45.52,55.28,64.64,73.0,80,0.0,85.19,Nordeste,Central Potiguar,6064.0,13518.469656992083,53.4,8.71028982137815,Muito pequeno,27.64,-7.350144927536231,-59.710144927536234,7.350144927536231,2024,0
2403608,34.883720930232556,516,503,14,49.10536779324055,736.17755,48.039288,24.85089463220676,18.980104447220913,0.0,72.47838616714697,100.0,53.23,58.39,63.38,68.09,72.46,76.44,80,1.0,72.48,Nordeste,Leste Potiguar,29282.0,19480.158459121645,37.26,10.284762421843075,Médio,53.23,-4.124632206759443,-30.894632206759447,4.124632206759443,2024,1
2403707,51.06382978723404,47,44,1,54.54545454545454,744.98444,33.20939,6.8181818181818175,,54.54545454545454,95.65217391304348,100.0,58.61,62.74,66.69,70.41,73.89,77.09,80,2.0,95.65,Nordeste,Oeste Potiguar,6009.0,28927.44217007821,25.12,8.701180027529253,Muito pequeno,58.61,-4.06454545454546,-25.45454545454546,4.06454545454546,2024,1
