id_municipio,taxa_microdados,taxa_publicada,diferenca_abs
1300805,21.705426356589147,22.82,1.1145736434108535
1300839,22.535211267605636,21.72,0.8152112676056369
1301001,49.75124378109453,49.19,0.5612437810945323
1301159,28.723404255319153,27.35,1.3734042553191514
1301209,32.71889400921659,32.72,0.0011059907834081173
1301308,41.86046511627907,40.59,1.2704651162790697
1301506,20.28985507246377,19.3,0.9898550724637687
1301654,55.06329113924051,54.66,0.4032911392405154
1301704,57.507507507507505,57.23,0.27750750750750797
1301803,63.28502415458937,63.28,0.005024154589371221
1301852,34.42838370565046,34.35,0.07838370565045949
1301902,43.25529542920847,42.66,0.5952954292084769
1301951,81.9047619047619,82.23,0.325238095238106
1302108,92.20779220779221,91.93,0.2777922077922028
1302207,43.13725490196079,44.2,1.0627450980392155
1302306,30.76923076923077,30.91,0.1407692307692301
1302405,66.66666666666666,66.7,0.03333333333334565
1302504,37.86407766990291,37.28,0.5840776699029107
1302553,22.043010752688172,20.56,1.4830107526881733
1302603,50.782170791813996,50.13,0.6521707918139938
1302702,57.83475783475783,57.02,0.8147578347578275
1302801,49.0,48.41,0.5900000000000034
1302900,50.15197568389058,45.97,4.181975683890585
1303007,57.14285714285714,57.1,0.042857142857137376
1303106,32.67326732673268,32.8,0.12673267326731974
1303205,56.060606060606055,57.09,1.0293939393939482
1303304,48.760330578512395,50.99,2.229669421487607
1303403,51.93992490613266,51.36,0.5799249061326606
1303502,49.275362318840585,48.43,0.8453623188405857
1303536,33.77777777777778,35.31,1.5322222222222237
1303569,46.62921348314607,46.76,0.13078651685393083
1303601,36.0,36.02,0.020000000000003126
1303700,38.809034907597535,37.94,0.8690349075975377
1303809,32.05882352941177,31.59,0.4688235294117682
1303908,32.33908948194662,32.06,0.2790894819466203
1303957,29.629629629629626,29.46,0.16962962962962536
1304005,40.36144578313253,38.73,1.6314457831325342
1304062,37.86407766990291,37.75,0.1140776699029118
1304104,52.17391304347826,51.81,0.3639130434782558
1304203,36.58227848101266,36.78,0.19772151898734336
1304237,30.405405405405407,30.02,0.38540540540540746
1304260,11.805555555555555,11.25,0.5555555555555554
1304302,74.02597402597402,73.95,0.07597402597401981
1304401,46.788990825688074,46.46,0.3289908256880736
1500107,36.53543307086614,35.85,0.6854330708661394
1500131,54.83870967741935,54.88,0.04129032258065024
1500206,41.97292069632495,41.73,0.24292069632495128
1500305,39.02439024390244,38.18,0.8443902439024384
1500347,48.64864864864865,51.4,2.751351351351346
1500404,35.310344827586206,34.75,0.5603448275862064
1500503,39.154929577464785,38.92,0.23492957746478282
1500602,45.734445157152024,45.32,0.41444515715202357
1500701,34.21828908554572,33.83,0.38828908554572195
1500800,52.87318361955086,52.74,0.13318361955085578
1500859,48.113207547169814,48.45,0.33679245283018844
1500909,45.3125,43.99,1.322499999999998
1500958,55.55555555555556,55.54,0.015555555555557987
1501006,64.15094339622641,64.37,0.21905660377359482
1501105,53.62318840579711,53.31,0.3131884057971064
1501204,39.08045977011494,38.16,0.9204597701149453
1501253,47.16981132075472,47.37,0.2001886792452794
1501303,39.77746870653686,39.5,0.2774687065368582
1501402,46.20655898188938,46.08,0.12655898188938153
1501451,57.868020304568525,57.61,0.2580203045685252
1501501,65.19174041297934,65.29,0.09825958702066373
1501576,52.80898876404494,51.82,0.9889887640449402
1501600,32.55813953488372,32.2,0.3581395348837191
1501709,37.5609756097561,37.0,0.560975609756099
1501725,87.43961352657004,87.6,0.16038647342995205
1501758,74.72527472527473,75.7,0.974725274725273
1501782,51.0934393638171,50.55,0.5434393638171002
1501808,56.666666666666664,55.58,1.086666666666666
