id_municipio,municipio,sigla_uf,regiao,taxa_2025,meta_2026,esforco_necessario,alunos_avaliados_2025,risco_nao_atingir_meta
2512747,Riachão,PB,Nordeste,83.33333333333334,65.68,-17.653333333333336,30,0.09617236874399944
3135209,Januária,MG,Sudeste,51.470588235294116,45.19,-6.280588235294118,136,0.0960566645191358
2100873,Araguanã,MA,Nordeste,91.66666666666666,80.0,-11.666666666666657,132,0.0960530631421484
3120607,Crucilândia,MG,Sudeste,96.0,80.0,-16.0,50,0.09596946784959169
3160900,São Brás do Suaçuí,MG,Sudeste,89.79591836734694,73.78,-16.01591836734694,49,0.09590312567460835
2414753,Venha-Ver,RN,Nordeste,83.33333333333334,59.64,-23.693333333333342,18,0.09587960357724916
2702603,Feira Grande,AL,Nordeste,57.30769230769231,56.1,-1.2076923076923052,260,0.09584239548732798
4202156,Belmonte,SC,Sul,97.5609756097561,76.13,-21.430975609756103,41,0.09582509436516988
2614402,Solidão,PE,Nordeste,93.4065934065934,77.04,-16.366593406593395,91,0.09581921509380052
5101001,Araguaiana,MT,Centro-Oeste,81.81818181818183,80.0,-1.8181818181818272,44,0.09580003254911307
3153806,Queluzito,MG,Sudeste,100.0,70.32,-29.680000000000007,19,0.09579161670392093
2913903,Ipiaú,BA,Nordeste,56.03715170278638,55.13,-0.9071517027863791,323,0.0957582945250811
2306553,Itarema,CE,Nordeste,91.27789046653145,80.0,-11.277890466531446,493,0.09571462560292678
4118105,Paranacity,PR,Sul,86.31578947368422,80.0,-6.3157894736842195,95,0.09569289038759504
2105351,Itaipava do Grajaú,MA,Nordeste,91.01123595505618,80.0,-11.01123595505618,178,0.09562502462373988
4125803,São Pedro do Ivaí,PR,Sul,91.56626506024097,80.0,-11.566265060240966,83,0.0956004852357569
4117453,Ouro Verde do Oeste,PR,Sul,90.47619047619048,80.0,-10.476190476190482,84,0.09552749254892139
1506203,Salinópolis,PA,Norte,61.83074265975821,60.81,-1.0207426597582057,579,0.09545134636784901
3514700,Echaporã,SP,Sudeste,91.42857142857143,78.8,-12.628571428571433,70,0.09540039664235955
3551306,Sebastianópolis do Sul,SP,Sudeste,100.0,80.0,-20.0,44,0.09530792729410648
1200344,Manoel Urbano,AC,Norte,61.386138613861384,56.47,-4.916138613861385,202,0.09523519878310721
5005400,Maracaju,MS,Centro-Oeste,56.3165905631659,59.32,3.0034094368340973,657,0.09517300132008973
5217401,Pires do Rio,GO,Centro-Oeste,77.10843373493977,73.27,-3.8384337349397697,249,0.09499208505492156
4123709,Santa Isabel do Ivaí,PR,Sul,89.58333333333334,80.0,-9.583333333333343,96,0.09496893848831088
1718451,Pugmil,TO,Norte,47.368421052631575,45.69,-1.6784210526315775,19,0.09496599507541369
3116803,Coluna,MG,Sudeste,80.95238095238095,71.59,-9.362380952380946,84,0.09495588136510784
2910602,Esplanada,BA,Nordeste,45.62334217506631,44.95,-0.6733421750663098,377,0.09488821141330149
4106555,Corumbataí do Sul,PR,Sul,97.87234042553192,80.0,-17.872340425531917,47,0.09483366065477428
2920908,Mascote,BA,Nordeste,46.616541353383454,47.04,0.4234586466165453,133,0.09482616241117993
3156403,Romaria,MG,Sudeste,87.2340425531915,68.4,-18.834042553191495,47,0.0947987593043807
1504976,Nova Ipixuna,PA,Norte,67.83625730994152,61.41,-6.426257309941519,171,0.09479298695769467
4124608,São Carlos do Ivaí,PR,Sul,93.33333333333333,79.04,-14.293333333333322,75,0.0947732192893684
2509107,Mari,PB,Nordeste,64.16184971098265,57.79,-6.3718497109826515,173,0.09464353895945488
1721257,Tupirama,TO,Norte,82.35294117647058,56.81,-25.542941176470578,17,0.09455311726016861
2904209,Botuporã,BA,Nordeste,80.41237113402062,70.6,-9.812371134020623,97,0.094506473220501
2102002,Bom Jardim,MA,Nordeste,88.57142857142857,80.0,-8.57142857142857,350,0.09443837502562674
2907608,Central,BA,Nordeste,55.72519083969466,53.32,-2.4051908396946615,131,0.09442379653238725
3140803,Matias Barbosa,MG,Sudeste,76.06837606837607,68.96,-7.108376068376074,117,0.09435399678157233
2918308,Jitaúna,BA,Nordeste,43.43434343434344,48.5,5.06565656565656,99,0.09422442137514545
3542206,Rancharia,SP,Sudeste,74.83660130718954,69.57,-5.266601307189546,306,0.0942221981123042
4313201,Nova Petrópolis,RS,Sul,81.74603174603175,80.0,-1.746031746031747,126,0.09419246498092171
3204054,Pedro Canário,ES,Sudeste,88.67924528301887,74.25,-14.429245283018872,318,0.09415140138303127
4120853,Quatro Pontes,PR,Sul,98.52941176470588,80.0,-18.529411764705884,68,0.09412533939600268
2701100,Branquinha,AL,Nordeste,90.67796610169492,78.02,-12.657966101694925,118,0.09411270476925115
2908309,Conceição do Almeida,BA,Nordeste,84.72222222222221,66.43,-18.292222222222208,72,0.09410676623769552
3504404,Avanhandava,SP,Sudeste,85.84905660377359,75.1,-10.749056603773596,106,0.09410064576176813
3544509,Rubinéia,SP,Sudeste,84.61538461538461,69.81,-14.805384615384611,39,0.094087642026678
2205516,Juazeiro do Piauí,PI,Nordeste,87.75510204081633,73.94,-13.815102040816328,49,0.09405848682160305
2202000,Buriti dos Lopes,PI,Nordeste,77.62711864406779,59.82,-17.807118644067792,295,0.09404463862368694
1702703,Aurora do Tocantins,TO,Norte,88.57142857142857,65.95,-22.621428571428567,35,0.09400765693422047
3128907,Guimarânia,MG,Sudeste,86.8421052631579,69.84,-17.0021052631579,76,0.09388489048306538
2707602,Quebrangulo,AL,Nordeste,76.34408602150538,68.27,-8.07408602150538,186,0.09385813309147133
3500105,Adamantina,SP,Sudeste,82.83261802575107,73.29,-9.542618025751068,233,0.09383624468139073
2929255,São Gabriel,BA,Nordeste,56.770833333333336,54.84,-1.9308333333333323,192,0.09379524987865445
2400802,Angicos,RN,Nordeste,45.20547945205479,44.47,-0.7354794520547898,73,0.09376408865804875
4110003,Iguaraçu,PR,Sul,75.0,64.91,-10.090000000000003,60,0.09374340246632652
3147600,Passa Quatro,MG,Sudeste,92.3076923076923,80.0,-12.307692307692307,65,0.09363742473521397
3536901,Pedranópolis,SP,Sudeste,83.33333333333334,58.46,-24.873333333333342,24,0.09358029037539495
4300307,Alecrim,RS,Sul,63.63636363636363,49.98,-13.656363636363636,11,0.09356633022855497
3534104,Oriente,SP,Sudeste,78.94736842105263,69.3,-9.647368421052633,57,0.09348183014020771
2607000,Inajá,PE,Nordeste,82.75862068965517,66.68,-16.078620689655168,261,0.09345820980228824
2406205,Lagoa d'Anta,RN,Nordeste,29.78723404255319,29.54,-0.2472340425531918,47,0.09341091174525296
2100477,Alto Alegre do Pindaré,MA,Nordeste,71.98952879581152,56.62,-15.369528795811526,382,0.0933919685927286
3165008,São Tiago,MG,Sudeste,92.70833333333334,80.0,-12.708333333333343,96,0.09339005969478748
1504604,Mocajuba,PA,Norte,57.30994152046783,54.06,-3.2499415204678286,342,0.09334910043248412
3142700,Montalvânia,MG,Sudeste,71.57894736842105,63.64,-7.938947368421054,95,0.09329430524464222
4109203,Guaraci,PR,Sul,89.0909090909091,76.05,-13.040909090909096,55,0.09314227785871491
2926657,Ribeirão do Largo,BA,Nordeste,64.70588235294117,62.98,-1.725882352941177,102,0.09313790821736931
2912103,Ibicaraí,BA,Nordeste,57.615894039735096,53.35,-4.265894039735095,151,0.09311891475927093
2105963,Lagoa Grande do Maranhão,MA,Nordeste,91.869918699187,80.0,-11.869918699186996,123,0.09310957816355135
2930907,Tabocas do Brejo Velho,BA,Nordeste,59.183673469387756,56.5,-2.683673469387756,98,0.09299723429003404
3107604,Bom Jesus da Penha,MG,Sudeste,85.1063829787234,65.08,-20.026382978723404,47,0.09296199007393142
3118502,Consolação,MG,Sudeste,95.23809523809523,70.81,-24.428095238095224,21,0.09286056726879399
4106100,Conselheiro Mairinck,PR,Sul,74.57627118644068,65.22,-9.35627118644068,59,0.09284626465095175
2407302,Marcelino Vieira,RN,Nordeste,52.77777777777778,50.57,-2.2077777777777783,36,0.092784407849923
2110302,Santo Antônio dos Lopes,MA,Nordeste,75.17241379310344,65.84,-9.332413793103441,145,0.09277946327495391
4207684,Ipuaçu,SC,Sul,86.66666666666667,69.29,-17.376666666666665,60,0.09274926689516491
5204557,Caldazinha,GO,Centro-Oeste,79.62962962962963,75.66,-3.9696296296296367,54,0.09272486091522518
2930006,Sebastião Laranjeiras,BA,Nordeste,76.62337662337663,69.06,-7.563376623376627,77,0.0926958969694917
