id_municipio,populacao,pib_per_capita,pct_vab_adm_publica
2404853,7641.0,13014.526894385552,49.55
2404903,5916.0,12471.433400946586,52.95
2405009,9341.0,9248.367412482603,64.16
2405108,6907.0,14684.957289706095,58.39
2405207,5228.0,16162.3947972456,44.54
2405306,10367.0,8189.350824732323,69.24
2405405,4935.0,10445.187436676799,68.81
2405504,2600.0,24765.76923076923,36.87
2405603,15044.0,14179.274129220952,45.36
2405702,12397.0,16777.52682100508,37.96
2405801,35360.0,35911.56674208145,18.59
2405900,2653.0,10550.697323784396,72.65
2406007,5941.0,11347.079616226225,59.82
2406106,18335.0,17225.961276247614,36.91
2406155,3945.0,10683.65019011407,70.78
2406205,6851.0,10339.65844402277,64.24
2406304,7624.0,10674.317943336831,61.54
2406403,2732.0,13997.071742313323,60.17
2406502,15880.0,16941.56171284635,41.03
2406601,8348.0,11297.436511739339,61.93
2406700,11410.0,14542.331288343557,46.05
2406809,4768.0,10820.679530201342,68.66
2406908,4053.0,12708.857636318777,52.83
2407005,10175.0,8631.449631449632,70.65
2407104,82828.0,22071.545854059015,27.75
2407203,32260.0,34442.59144451333,17.55
2407252,4102.0,11702.340321794247,64.19
2407302,8325.0,9956.636636636636,59.81
2407401,8790.0,12308.759954493742,52.79
2407500,12714.0,10609.721566776781,58.83
2407609,4665.0,11903.322615219722,57.22
2407708,11166.0,11667.741357692996,56.51
2407807,22698.0,11959.247510793903,53.84
2407906,2063.0,15688.802714493457,67.25
2408003,303792.0,26569.886632959395,24.11
2408102,896708.0,26972.14589364654,23.35
2408201,28266.0,16794.594212127646,39.68
2408300,37554.0,14925.041273898918,43.22
2408409,4231.0,11234.223587804301,58.52
2408508,4813.0,12820.07064201122,52.76
2408607,4298.0,10221.033038622616,70.39
2408706,3732.0,14806.002143622722,51.98
2408805,5307.0,114233.84209534577,6.86
2408904,21611.0,17071.121188283745,36.92
2408953,10961.0,16931.849283824467,43.45
2409100,13667.0,11145.24035999122,58.13
2409209,3114.0,14813.102119460502,55.8
2409308,12861.0,12511.62429049063,47.73
2409332,5689.0,13716.118825804184,51.1
2409407,30802.0,23028.634504252972,28.7
2409506,3163.0,92723.04773948783,12.4
2409605,2419.0,14934.27035965275,67.66
2409704,6591.0,12136.853284782279,66.86
2409803,14881.0,11666.89066594987,60.14
2409902,15411.0,49152.61825968464,13.95
2410009,3900.0,10725.384615384615,63.64
2410108,15646.0,8427.649239422217,67.69
2410207,7944.0,9936.178247734138,60.65
2410256,6605.0,22629.97728993187,31.13
2410306,10646.0,10267.330452752207,61.18
2410405,9825.0,17244.580152671755,39.87
2410504,5158.0,10327.840248158202,51.63
2410603,3214.0,13518.979464841319,60.05
2410702,3648.0,10281.524122807017,68.66
2410801,4194.0,10374.821173104436,68.14
2410900,8310.0,23123.46570397112,29.74
2411007,4457.0,13280.68207314337,58.92
2411056,4173.0,27563.3836568416,35.2
2411106,3584.0,35371.65178571428,22.95
2411205,40295.0,15362.600818960169,40.2
2411403,11808.0,12452.320460704606,55.68
2411429,2699.0,13469.062615783623,59.79
2411502,24422.0,12387.724183113585,51.53
2411601,2687.0,204406.77335318198,5.35
2411700,4541.0,10046.905967848492,69.96
2411809,3606.0,17636.161952301718,44.32
2411908,4281.0,12718.290119131045,59.58
2412005,104919.0,18162.973341339508,35.16
2412104,6221.0,13596.688635267641,46.79
2412203,44566.0,23357.626890454605,29.76
2412302,12901.0,9696.147585458491,66.47
2412401,4696.0,17856.47359454855,40.38
2412500,23789.0,13440.665853966118,48.01
2412559,10441.0,47182.93266928455,16.71
2412609,17858.0,12966.289618098332,49.72
2412708,5889.0,9475.1231108847,67.08
2412807,8183.0,10836.368080166198,55.86
2412906,11051.0,10114.288299701384,66.43
2413003,6476.0,11877.702285361334,57.59
2413102,6167.0,9806.226690449164,68.13
2413201,4527.0,25731.389441130992,28.78
2413300,5739.0,10003.48492768775,62.89
2413359,12225.0,70243.02658486708,10.46
2413409,8105.0,14666.748920419494,41.49
2413508,6128.0,11732.539164490861,63.53
2413557,4832.0,10303.3940397351,62.63
2413607,1743.0,36200.8032128514,37.38
2413706,5600.0,9604.107142857143,69.38
2413805,2606.0,12460.475825019186,65.98
2413904,12314.0,12603.297060256618,49.48
2414001,16008.0,12605.072463768116,51.62
2414100,10923.0,10398.791540785498,60.59
2414159,6085.0,17630.89564502876,43.58
2414209,14694.0,28299.23778412958,26.12
2414308,2427.0,17971.569839307787,49.36
2414407,33716.0,24167.69486297307,27.01
2414456,3195.0,14343.974960876369,62.71
2414506,10485.0,14421.077730090605,45.2
2414605,14937.0,14337.015464952801,45.3
2414704,5529.0,10228.793633568457,65.26
2414753,4232.0,10208.412098298677,72.39
2414803,12789.0,10436.23426382047,60.48
2414902,1731.0,13424.610051993068,66.71
2415008,3217.0,13802.611128380478,58.92
2500106,10375.0,8893.301204819278,65.11
2500205,5622.0,10717.893987904661,56.72
2500304,28384.0,10596.321871476888,53.42
2500403,20992.0,15985.518292682927,32.1
2500502,14629.0,9491.011005536948,60.94
2500536,5527.0,9991.134430975213,63.88
2500577,2588.0,11085.007727975271,70.21
2500601,19865.0,170747.59627485528,5.3
2500700,18020.0,12559.711431742508,48.1
2500734,2264.0,13036.219081272086,62.97
2500775,8482.0,12445.413817495873,46.88
2500809,16857.0,11041.169840422377,54.32
2500908,13613.0,8264.52655549842,63.81
2501005,20610.0,9928.093158660844,59.36
2501104,22493.0,11471.568932556795,47.73
2501153,2105.0,12420.902612826603,68.76
2501203,7054.0,8886.589169265664,67.16
2501302,19081.0,14993.239348042556,38.66
2501351,4067.0,11951.06958446029,56.27
2501401,9197.0,11757.094704795041,52.82
2501500,21220.0,13178.463713477851,41.45
2501534,5033.0,9909.000596065966,65.46
2501575,8338.0,10911.489565843129,56.04
2501609,15607.0,9684.116101749216,57.43
2501708,6095.0,13955.865463494667,45.56
2501807,97519.0,14024.959238712456,41.41
2501906,17733.0,12273.27581345514,47.52
2502003,7356.0,10706.090266449157,59.61
2502052,3571.0,11233.548025763092,66.26
2502102,5248.0,9864.900914634147,60.65
2502151,7218.0,28207.39817123857,24.47
2502201,2588.0,12424.265842349305,58.77
2502300,4937.0,11087.299979744785,56.67
2502409,12126.0,7979.5480785089885,65.52
2502508,17934.0,14513.605442176871,41.89
2502607,6092.0,9992.941562705188,58.59
2502706,5311.0,13051.214460553569,48.39
2502805,14287.0,10328.900398964093,56.1
2502904,6479.0,9958.78993671863,61.78
2503001,22079.0,18873.454413696272,33.79
2503100,5710.0,20452.539404553416,28.0
2503209,69773.0,44969.78774024336,17.38
2503308,10364.0,12074.585102277113,47.1
2503407,3708.0,10576.321467098167,58.99
2503506,17169.0,8986.720251616285,62.77
2503555,7225.0,9308.09688581315,67.3
2503605,7182.0,9161.375661375661,61.67
2503704,62576.0,19685.45448734339,31.01
2503753,3217.0,13099.160708734846,58.88
2503803,6077.0,12329.603422741484,50.67
2503902,6048.0,11881.613756613757,53.83
2504009,413830.0,25009.740714786265,23.55
2504033,6715.0,11299.478778853314,55.8
2504074,4206.0,10061.103185924869,62.89
2504108,2714.0,11426.308032424466,68.54
2504157,7530.0,9312.350597609562,65.53
2504207,4938.0,10752.328878088294,60.1
2504306,30819.0,16444.693208734872,35.25
2504355,4898.0,12620.253164556962,51.81
2504405,19030.0,11011.87598528639,52.47
2504504,6662.0,13602.97208045632,43.23
2504603,25341.0,50282.07253068151,17.3
2504702,4787.0,12934.405682055567,48.9
2504801,15438.0,16202.746469749967,30.12
2504850,1948.0,12379.363449691991,63.87
2504900,17599.0,10896.300926188987,52.78
2505006,7866.0,9785.15128400712,61.52
2505105,20331.0,10867.296247110324,49.75
2505204,6748.0,9901.748666271487,62.9
2505238,6360.0,11675.157232704403,59.52
2505279,5209.0,10695.71894797466,60.08
2505303,2508.0,10706.937799043062,63.42
2505352,5409.0,9311.88759474949,69.55
2505402,8332.0,8751.800288046088,59.4
2505501,3850.0,10262.597402597403,64.25
2505600,6506.0,9149.55425760836,60.56
2505709,10375.0,9062.361445783132,65.0
2505808,3569.0,12652.003362286354,56.16
2505907,3556.0,11738.188976377953,59.62
2506004,33386.0,21261.247229377583,29.24
2506103,11180.0,9443.55992844365,62.17
2506202,2989.0,10154.566744730679,64.92
2506251,8292.0,9207.67004341534,64.67
2506301,59389.0,29952.078667766757,19.27
2506400,14125.0,10718.08849557522,54.28
2506509,3477.0,11048.892723612309,62.38
2506608,5877.0,9871.02263059384,59.93
2506707,11877.0,8290.814178664647,65.46
2506806,18184.0,10748.02023757149,56.68
2506905,24363.0,13825.308870007799,41.86
2507002,24960.0,13710.697115384615,41.98
2507101,18978.0,10898.619454104753,51.76
2507200,11069.0,13955.551540337881,42.06
2507309,14467.0,11438.515241584295,56.68
2507408,7751.0,9877.564185266418,58.27
2507507,825796.0,26478.25492010133,22.91
2507606,8014.0,9143.873221861742,62.7
2507705,18422.0,11439.474541309304,52.44
2507804,7238.0,13375.379939209726,45.62
2507903,10830.0,10861.588180978762,55.13
2508000,9831.0,8902.960024412572,61.42
2508109,4640.0,11069.827586206897,56.56
2508208,7754.0,10796.492133092597,59.02
2508307,27728.0,11198.788228505482,49.37
2508406,2698.0,10958.858413639733,63.0
2508505,7274.0,9648.336541105307,63.43
2508554,4406.0,11066.500226963231,57.98
2508604,13344.0,16701.28896882494,43.45
2508703,3988.0,9703.109327983952,69.06
2508802,5745.0,13916.623150565709,42.18
2508901,45385.0,17795.681392530572,32.81
2509008,10988.0,9248.543866035676,61.76
2509057,8746.0,11903.727418248342,49.42
2509107,21895.0,11075.405343685774,50.61
2509156,6689.0,12281.506951711766,50.01
2509206,14077.0,9277.331817858918,61.9
2509305,8642.0,26599.861143253875,27.0
2509339,4528.0,11950.309187279152,51.71
2509370,2944.0,10841.032608695652,63.37
2509396,6690.0,9261.88340807175,64.51
2509404,13238.0,12432.995920833962,50.06
2509503,5806.0,9542.714433344816,63.53
2509602,4867.0,9897.88370659544,67.19
2509701,33638.0,18921.695701290206,31.4
2509800,9962.0,9892.290704677776,52.06
2509909,10449.0,9152.933295052158,63.07
2510006,7271.0,9104.387291981846,60.42
2510105,10614.0,9405.313736574335,62.54
2510204,5892.0,9839.273591310252,62.98
2510303,5011.0,9800.6385950908,64.77
2510402,6399.0,9691.82684794499,59.68
2510501,3989.0,10946.10177989471,58.67
2510600,3052.0,12572.411533420707,57.68
2510659,1747.0,12333.714939896967,65.44
2510709,2453.0,11795.76029351814,63.8
2510808,108766.0,18372.48772594377,31.09
2510907,12411.0,12697.284666827814,43.84
2511004,3802.0,9881.115202524987,65.24
2511103,7954.0,10092.532059341213,59.78
2511202,28607.0,22965.2183032125,27.84
2511301,16147.0,12816.374558741561,47.73
2511400,18737.0,11406.895447510275,50.97
2511509,12036.0,10140.162844798937,58.0
2511608,6518.0,14668.45658177355,38.99
2511707,4937.0,10395.786915130646,55.08
2511806,10590.0,9001.605288007555,59.63
2511905,19478.0,22143.13584556936,31.74
2512002,18848.0,15122.61247877759,38.47
2512036,3877.0,10399.2777921073,65.82
2512077,4366.0,10749.42739349519,63.51
2512101,32803.0,14224.186812181813,42.07
2512200,4265.0,15196.717467760844,44.2
2512309,23749.0,11240.641711229946,45.66
2512408,13801.0,10004.709803637417,58.45
2512507,44388.0,13681.783364873389,41.19
2512606,2009.0,13348.929815828771,66.62
2512705,19973.0,9093.926801181595,60.65
2512721,6139.0,9332.464570777,64.5
2512747,3650.0,10016.986301369863,70.19
2512754,4562.0,11003.726435773784,63.77
2512762,4571.0,12324.217895427697,55.1
2512788,1999.0,15315.657828914456,60.61
2512804,8555.0,10853.769725306838,57.87
2512903,24258.0,13328.30406463847,46.08
2513000,3975.0,8430.943396226416,74.75
2513109,12123.0,10645.632269240286,55.74
2513158,6526.0,10086.730003064664,61.52
2513208,6579.0,9473.932208542332,59.14
2513307,5853.0,10658.97830172561,55.76
2513356,3591.0,10260.373155109997,66.89
2513406,15470.0,24104.912734324498,24.12
2513505,5098.0,10036.09258532758,63.88
2513604,6942.0,9722.126188418324,60.28
2513653,2640.0,12529.166666666666,65.6
2513703,138093.0,18687.348381163418,30.81
2513802,4550.0,12591.648351648351,54.9
2513851,2496.0,11795.272435897436,63.18
2513901,34650.0,16413.593073593074,40.4
2513927,4602.0,12091.916558018253,55.48
2513943,2645.0,10896.40831758034,65.46
2513968,3119.0,11628.727156139788,61.19
2513984,3377.0,11639.028723719277,58.97
2514008,4170.0,13303.597122302159,53.27
2514107,4408.0,9302.177858439201,66.9
2514206,7622.0,9471.529782209394,58.06
2514305,6394.0,8712.543009071003,68.36
2514404,4631.0,11884.042323472253,53.83
2514453,6037.0,14373.529898956434,42.5
2514503,20406.0,11317.063608742526,51.58
2514552,3898.0,8746.280143663416,59.23
2514602,3619.0,8977.894445979553,64.93
2514651,1821.0,16016.474464579902,57.9
2514701,4153.0,30171.683120635684,22.33
2514800,3607.0,10268.089825339617,59.51
2514909,7682.0,10751.236657120542,53.47
2515005,7450.0,11136.375838926175,51.15
2515104,11793.0,8991.011617060969,60.6
2515203,3534.0,11459.252971137521,57.76
2515302,52977.0,12795.32627366593,44.66
2515401,10919.0,8245.718472387582,69.27
2515500,13807.0,10724.704859853697,53.61
2515609,3114.0,11916.184971098266,62.08
2515708,2921.0,11383.430332078055,64.13
2515807,7001.0,10178.260248535924,56.17
2515906,6037.0,11230.412456518137,52.18
2515930,5152.0,10680.70652173913,57.47
2515971,7845.0,14415.42383683875,44.3
2516003,26051.0,13576.06233925761,43.69
2516102,15211.0,16661.69219643679,35.35
2516151,3631.0,10682.732029743873,68.08
2516201,69997.0,18860.42258953955,29.81
2516300,17096.0,11792.992512868508,47.73
2516409,11024.0,8333.182148040638,64.94
2516508,15505.0,8997.162205740084,59.21
2516607,14791.0,9479.480765330269,60.64
2516706,15333.0,11052.044609665427,52.77
2516755,3103.0,11174.669674508541,62.48
2516805,9473.0,9258.101974031459,58.9
2516904,15356.0,12573.000781453504,46.87
2517001,9914.0,9206.17308856163,65.44
2517100,2870.0,13126.480836236933,57.4
2517209,5395.0,9796.292863762743,59.04
2517407,2269.0,11920.66989863376,61.95
2600054,100698.0,17123.0610339828,29.24
2600104,37546.0,14430.724977361104,35.57
2600203,19981.0,10500.725689404935,49.71
2600302,25240.0,13980.110935023771,39.1
2600401,37386.0,6950.890707751565,64.59
2600500,43923.0,9132.140336497961,50.76
2600609,14798.0,9794.904716853629,49.35
2600708,38408.0,10761.143511768381,44.74
2600807,22996.0,9679.465994085927,49.24
2600906,22910.0,12850.58926233086,38.62
2601003,11301.0,12588.266525086276,41.52
2601052,20936.0,7732.32709209018,65.02
2601102,85301.0,14912.97874585292,32.79
2601201,75295.0,16141.616309183877,30.62
2601300,14632.0,10042.57791142701,52.53
2601409,42866.0,11757.290160033594,47.95
2601508,12169.0,8176.431917166571,59.66
2601607,20730.0,17669.705740472746,28.6
2601706,76930.0,35942.23319901209,16.07
2601805,12811.0,8220.045273593007,66.67
2601904,60960.0,15794.389763779527,33.83
2602001,38605.0,8211.630617795623,52.35
2602100,48975.0,13132.230729964267,34.91
2602209,40038.0,9165.992307308057,50.45
2602308,38101.0,14155.533975486207,35.13
2602407,8981.0,20451.954125375793,28.63
2602506,7489.0,11200.293764187474,53.03
2602605,51696.0,8924.423553079541,58.0
2602704,13224.0,10068.965517241379,53.58
2602803,59448.0,9235.213968510294,52.25
2602902,210796.0,65022.05449818782,11.23
2603009,34778.0,12676.490885042269,41.11
2603108,20618.0,12337.22960519934,39.32
2603207,29065.0,14578.599690349218,33.34
2603306,10983.0,10497.951379404534,50.61
2603405,5744.0,8756.963788300836,64.68
2603454,159945.0,13940.291975366532,38.22
2603504,19032.0,9518.7578814628,49.71
2603603,8592.0,33213.33798882682,19.06
2603702,24743.0,10232.02521925393,51.06
2603801,20048.0,12173.483639265762,41.84
2603900,19666.0,9841.655649344046,53.75
2603926,13117.0,6359.914614622246,68.87
2604007,85131.0,20496.822544079125,25.58
2604106,369343.0,23456.58371757418,22.74
2604155,14395.0,7052.518235498437,69.62
2604205,43778.0,8236.237379505688,57.78
2604304,11972.0,10474.523889074508,51.06
2604403,13641.0,12371.380397331573,43.29
2604502,21929.0,11454.831501664463,48.84
2604601,26755.0,9378.24705662493,51.57
2604700,18327.0,10477.219403066514,47.52
2604809,12543.0,9686.837279757634,61.45
2604908,9494.0,11508.321044870445,55.06
2605004,24237.0,11700.127903618435,46.68
2605103,37633.0,15780.830653947334,39.22
2605152,19246.0,12783.071807128754,43.74
2605202,69701.0,18743.36092738985,26.84
2605301,31709.0,10253.145794569366,48.82
2605400,22360.0,11071.109123434704,48.09
2605459,3140.0,73108.59872611465,4.68
2605509,12216.0,10846.676489849378,48.24
2605608,22612.0,8530.957013974881,55.68
2605707,33488.0,13294.702580028666,42.93
2605806,15633.0,8407.919145397556,61.4
2605905,31578.0,8685.097219583255,55.58
2606002,141347.0,21769.913758339408,23.51
2606101,30847.0,17979.576620092717,30.32
2606200,80345.0,132714.71777957559,6.25
2606309,7586.0,10339.045610334828,52.29
2606408,85309.0,15938.306626498963,32.67
2606507,19284.0,10153.495125492636,52.01
2606606,29585.0,11158.323474733817,42.05
2606705,7773.0,11003.087610961018,54.13
2606804,119690.0,29003.484000334196,19.44
2606903,12265.0,9161.76110884631,55.2
2607000,24034.0,8191.728384788216,58.2
2607109,4537.0,11130.041877892882,59.74
2607208,99101.0,150647.78357433327,7.44
2607307,31515.0,10800.3807710614,45.79
2607406,5013.0,14220.227408737283,61.41
2607505,26268.0,10789.287345820008,47.72
2607604,27076.0,11051.558575860541,48.7
2607653,36495.0,14321.331689272503,36.81
2607703,13492.0,10367.106433442039,53.6
2607752,27144.0,87814.6551724138,8.88
2607802,17056.0,9431.109287054409,52.0
2607901,711330.0,22680.83168149804,22.24
2607950,11632.0,9611.502751031638,64.33
2608008,17305.0,8948.97428488876,60.38
2608057,14904.0,10318.907675791734,55.32
2608107,33570.0,9432.350312779266,51.33
2608206,15999.0,11332.583286455403,46.41
2608255,11545.0,11197.05500216544,48.74
2608305,15007.0,14274.938362097688,41.2
2608404,15483.0,8579.73260995931,61.05
2608453,18429.0,16313.147756253731,37.32
2608503,21490.0,22469.008841321545,27.01
2608602,13300.0,10467.894736842105,51.68
2608701,16345.0,8286.509635974304,57.89
2608750,26090.0,17510.310463779228,30.39
2608800,40883.0,14323.215028251352,38.93
2608909,56149.0,14930.684428930168,34.61
2609006,25565.0,11092.431058087228,48.36
2609105,16549.0,13069.974016556891,38.84
2609154,22110.0,6293.66802351877,73.03
2609204,11098.0,8333.93404216976,68.96
2609303,15548.0,10509.776177000258,49.52
2609402,63792.0,13990.876598946576,35.32
2609501,32673.0,21071.46573623481,28.84
2609600,393734.0,14700.914830824871,30.79
2609709,23985.0,16626.808421930375,28.47
2609808,15309.0,12178.979685152524,46.54
2609907,70466.0,11076.448216160985,42.77
2610004,63745.0,14497.544905482782,34.85
2610103,7509.0,10648.421893727527,55.41
2610202,26438.0,8682.805053332324,61.14
2610301,11608.0,24618.625086147484,25.41
2610400,22198.0,9604.018380034237,53.54
2610509,28856.0,9167.833379539783,58.08
2610608,57346.0,16153.314965298365,29.76
2610707,336919.0,16596.428221620034,29.0
2610806,22716.0,13488.20214826554,34.75
2610905,68067.0,12776.39678552015,41.78
2611002,37246.0,44994.79138699458,11.6
2611101,359372.0,22244.47091036586,25.12
2611200,11308.0,9029.625044216484,60.71
2611309,27204.0,19577.37832671666,28.51
2611408,15231.0,19151.46740200906,30.72
2611507,26309.0,7310.236040898551,63.31
2611533,6796.0,9868.157739846969,57.37
2611606,1661017.0,33094.36447670313,17.05
2611705,20744.0,12560.885075202468,41.43
2611804,47813.0,12055.445171815196,41.38
2611903,23719.0,16015.47282769088,36.27
2612000,9600.0,18356.770833333332,33.39
2612109,11214.0,7217.585161405386,68.74
2612208,61561.0,16278.244343009374,32.99
2612307,15880.0,10771.47355163728,50.67
2612406,27308.0,9091.255309799326,53.98
2612455,15713.0,8502.00470947623,61.31
2612471,12708.0,8935.631098520616,59.7
2612505,111812.0,17222.963545952134,30.11
2612554,14645.0,7636.053260498464,64.62
2612604,42266.0,13344.05905455922,38.81
2612703,14308.0,8545.009784735812,60.63
2612802,11914.0,9637.737115997985,54.07
2612901,16239.0,7205.924010099144,69.81
2613008,60567.0,24529.95855829082,19.4
2613107,37488.0,11941.928083653436,43.19
2613206,23002.0,16964.220502564993,30.72
2613305,21439.0,8650.916553943747,60.42
2613404,21868.0,13307.435522224254,43.34
2613503,34082.0,10021.24288480723,48.64
2613602,34210.0,12894.38760596317,39.95
2613701,114910.0,12568.096771386303,38.16
2613800,18150.0,11544.242424242424,46.18
2613909,87467.0,19359.838567688385,29.93
2614006,19226.0,8382.034744616665,61.36
2614105,36189.0,10151.95225068391,52.3
2614204,46845.0,15423.097449034049,33.35
2614303,11269.0,8074.09708048629,60.06
2614402,6034.0,9390.288365926417,64.5
2614501,66192.0,13831.852791878173,36.0
2614600,28860.0,10911.399861399861,49.11
2614709,12843.0,11614.030989644165,46.79
2614808,26439.0,9530.54200234502,53.43
2614857,23852.0,16595.421767566662,37.95
2615003,29472.0,11354.573832790446,44.28
2615102,7227.0,10463.262764632627,57.93
2615201,10314.0,9236.183827806864,58.22
2615300,52587.0,14197.558331907125,35.59
2615409,47088.0,16237.08800543663,35.0
2615508,13856.0,12746.752309468822,43.28
2615607,31103.0,13472.140951033662,36.03
2615706,15232.0,10330.751050420167,49.58
2615805,27793.0,8172.201633504839,62.79
2615904,8266.0,10783.813210742801,49.36
2616001,18835.0,13132.413060791081,37.32
2616100,9572.0,8454.972837442541,64.14
2616183,7526.0,9840.552750465054,59.45
2616209,21172.0,9187.181182694125,56.14
2616308,32897.0,15789.46408487096,32.98
2616407,140389.0,32423.074457400508,17.34
2616506,14789.0,9561.904117925485,58.0
2700102,20263.0,10003.701327542813,55.28
2700201,17507.0,14308.562289369966,38.46
2700300,234309.0,25249.725789448974,18.13
2700409,47540.0,31562.05300799327,17.33
2700508,16201.0,16174.742299858033,34.54
2700607,8434.0,28273.179985771876,22.31
2700706,18440.0,12471.908893709327,47.43
2700805,4226.0,45275.91102697586,16.11
2700904,6717.0,22540.866458240285,26.88
2701001,27429.0,18450.581501330707,26.96
2701100,10426.0,74375.11989257626,7.19
2701209,10920.0,12865.10989010989,41.83
2701308,21397.0,9717.203346263495,54.89
2701357,6972.0,12589.931153184165,44.51
2701407,57997.0,12669.034605238203,41.35
2701506,9576.0,11084.168755221386,53.67
2701605,17715.0,9400.0,59.85
2701704,16907.0,14670.373218193648,41.75
2701803,9568.0,9490.280100334448,63.21
2701902,7311.0,24003.419504855698,22.65
2702009,10594.0,19965.452142722297,28.73
2702108,21935.0,18117.848187827673,28.06
2702207,5882.0,16330.4998299898,39.54
2702306,57647.0,30922.129512377054,17.94
2702355,24396.0,19706.22233152976,26.27
2702405,52501.0,12836.231690824936,41.98
2702504,11059.0,9519.1246948187,54.17
2702553,18304.0,8433.074737762237,54.34
2702603,22192.0,19268.11463590483,27.52
2702702,4803.0,34152.404747033106,15.14
2702801,12823.0,23223.19270061608,21.15
2702900,41549.0,13227.7551806301,36.36
2703007,15637.0,12565.645584191341,36.31
2703106,25596.0,12188.115330520393,41.23
2703205,24670.0,23181.070125658694,24.28
2703304,18398.0,9499.728231329493,52.07
2703403,5185.0,14457.087753134041,48.45
2703502,6992.0,27821.939359267733,18.76
2703601,8444.0,29843.912837517764,18.91
2703700,5751.0,13544.948704573118,41.71
2703759,11495.0,33234.014789038716,18.83
2703809,24167.0,21558.07506103364,20.78
2703908,4119.0,13304.442825928623,47.4
2704005,24716.0,22256.31170092248,24.96
2704104,17692.0,15434.207551435677,36.35
2704203,28904.0,23705.853861057294,22.63
2704302,1031597.0,26643.457668062238,17.97
2704401,19923.0,14228.529839883551,39.17
2704500,33351.0,33549.45878684297,16.08
2704609,8850.0,10255.141242937852,48.9
2704708,52848.0,64518.01392673327,12.6
2704807,13123.0,14326.754553074754,36.57
2704906,3474.0,14666.378814047208,41.28
2705002,25200.0,14073.055555555555,33.86
2705101,24627.0,15670.605433061275,34.53
2705200,18201.0,12149.387396296906,44.81
2705309,5315.0,14019.755409219191,42.35
2705408,7171.0,10925.533398410264,55.61
2705507,28428.0,20689.390741522442,22.91
2705606,12837.0,14587.208849419647,36.28
2705705,21690.0,12531.535269709544,38.24
2705804,9507.0,9777.953087198906,58.98
2705903,5133.0,13672.121566335476,49.04
2706000,11681.0,9320.43489427275,60.04
2706109,11573.0,9545.925861919986,55.04
2706208,5061.0,9074.688796680497,68.93
2706307,73452.0,16086.859445624354,31.18
2706406,24307.0,10969.96749907434,46.93
2706422,10546.0,13749.668120614451,36.64
2706448,13484.0,17563.85345594779,28.75
2706505,15270.0,22092.992796332677,25.88
2706604,7556.0,13972.472207517205,38.3
2706703,64005.0,15373.15834700414,30.77
2706802,17868.0,25655.6973360197,18.94
2706901,35310.0,19151.40186915888,37.46
2707008,2903.0,20477.092662762658,34.2
2707107,25324.0,13586.676670352235,37.62
2707206,14447.0,8695.784591956808,55.59
2707305,27331.0,15107.496981449636,33.43
2707404,7618.0,43742.58335521134,17.22
2707503,20158.0,13339.96428217085,37.71
2707602,11202.0,16879.217996786287,33.5
2707701,75662.0,18808.27892469139,31.49
2707800,6634.0,30773.138378052456,23.01
2707909,7344.0,37773.0119825708,18.87
2708006,47910.0,13490.628261323314,31.87
2708105,10637.0,132423.80370405188,4.28
2708204,6977.0,18538.05360470116,30.57
2708303,24064.0,24435.214428191488,21.47
2708402,32462.0,10253.650422031915,48.98
2708501,34825.0,27099.181622397704,19.96
2708600,62328.0,22029.858169682968,25.95
2708709,8073.0,30161.64994425864,21.73
2708808,34424.0,24949.918661399024,21.25
2708907,14042.0,18587.380714997864,32.84
2708956,13893.0,8723.889728640323,60.81
2709004,6115.0,15073.58953393295,40.05
2709103,20162.0,25337.069735145324,19.71
2709152,44570.0,30464.3930895221,19.03
2709202,27934.0,10632.20448199327,44.05
2709301,65963.0,21469.50563194518,26.28
2709400,25655.0,23160.982264665756,25.54
2800100,2386.0,15912.405699916178,66.09
2800209,21796.0,13207.652780326665,46.74
2800308,672614.0,27364.39919478334,21.88
2800407,9840.0,14240.040650406505,47.58
2800506,18825.0,13400.424966799468,46.09
2800605,31439.0,82114.31661312382,9.61
2800670,26980.0,12345.441067457376,48.89
2800704,8396.0,11420.438303954264,60.15
2801009,18325.0,12970.095497953615,46.5
2801108,4003.0,21093.180114913815,36.54
2801207,30894.0,93714.70188386095,7.72
2801306,34808.0,11069.007124798896,54.11
2801405,22393.0,16961.46117090162,35.74
2801504,17232.0,24524.199164345402,34.47
2801603,5929.0,10843.818519143195,59.89
2801702,18181.0,13793.355701006545,47.56
2801900,4008.0,17337.574850299403,39.71
2802007,5290.0,35655.76559546314,25.15
2802106,69919.0,30414.665541555227,23.9
2802205,5617.0,20458.963859711588,36.03
2802304,15688.0,20699.961754207037,31.48
2802403,11599.0,15476.420381067333,39.78
2802502,3421.0,12724.93422975738,69.28
2802601,5831.0,17318.12725090036,39.86
2802700,8522.0,11947.312837362122,55.66
2802809,18337.0,12524.949555543437,51.74
2802908,96839.0,22855.20296574727,26.9
2803005,42399.0,12637.019741031629,45.55
2803104,4869.0,16661.942904087082,43.17
2803203,35054.0,25111.114280823873,29.38
2803302,19067.0,27688.624324749566,24.86
2803401,13422.0,15694.680375502905,41.19
2803500,106015.0,16962.87317832382,35.32
2803609,30327.0,38315.92310482408,19.22
2803708,7002.0,12787.060839760068,50.38
2803807,3715.0,14201.884253028264,53.94
2803906,12689.0,13651.036330680117,42.32
2804003,17328.0,25878.000923361033,30.99
2804102,11361.0,18173.400228853094,32.02
2804201,15315.0,14296.637283708782,44.6
2804300,7653.0,12630.341042728342,52.98
